Kode Univesitas,Nama Universitas,Website Universitas,Kode Prodi,Nama Prodi,Peminat
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472192,ILMU SOSIATRI/PEMB. SOSIAL & KESEJAHTERAAN,1243
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472205,ILMU KOMUNIKASI,2319
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472213,SOSIOLOGI,947
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472221,PSIKOLOGI,3457
47,UNIVERSITAS GADJAH MADA,http://um.ugm.ac.id,472235,PARIWISATA,1968
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481012,MATEMATIKA,228
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481026,FISIKA,100
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481034,KIMIA,169
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481042,BIOLOGI,289
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481056,TEKNIK INFORMATIKA,987
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481064,TEKNIK INDUSTRI,605
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481072,PENDIDIKAN MATEMATIKA,409
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481086,PENDIDIKAN FISIKA,139
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481094,PENDIDIKAN KIMIA,185
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,481101,PENDIDIKAN BIOLOGI,352
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482036,ILMU PERPUSTAKAAN (IP),746
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482206,PSIKOLOGI,1271
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482214,SOSIOLOGI,669
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482222,ILMU KOMUNIKASI,1327
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482244,SASTRA INGGRIS (SI),561
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482274,ILMU HUKUM (IH),1016
48,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,http://www.uin-suka.ac.id,482282,ILMU KESEJAHTERAAN SOSIAL (IKS),645
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491013,TEKNIK GEOLOGI,1336
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491021,TEKNIK PERTAMBANGAN,2184
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491035,TEKNIK PERMINYAKAN,2037
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491043,TEKNIK LINGKUNGAN,1077
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491051,TEKNIK GEOFISIKA,409
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491065,TEKNIK KIMIA,803
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491073,TEKNIK INDUSTRI,1229
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491081,TEKNIK INFORMATIKA,1892
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491095,AGROTEKNOLOGI,1137
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491102,AGRIBISNIS,1231
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491116,METALURGI,457
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491124,ILMU TANAH,467
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,491132,SISTEM INFORMASI,735
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492015,MANAJEMEN,3248
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492023,AKUNTANSI,1598
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492031,EKONOMI PEMBANGUNAN,1024
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492045,ILMU HUBUNGAN INTERNASIONAL,1325
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492053,ILMU ADMINISTRASI BISNIS,1468
49,"UPN ""VETERAN"" YOGYAKARTA",http://www.upnyk.ac.id/,492061,ILMU KOMUNIKASI,2616
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501016,PEND. MATEMATIKA,969
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501024,PEND. FISIKA,496
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501032,PEND. KIMIA,598
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501046,PEND. BIOLOGI,943
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501054,MATEMATIKA,553
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501062,FISIKA,240
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501076,KIMIA,472
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501084,BIOLOGI,713
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501092,PEND. SAINS,686
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501105,PEND. TEKNIK ELEKTRO,327
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501113,PEND. TEKNIK MESIN,335
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501121,PEND. TEKNIK BANGUNAN,231
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501135,ILMU KEOLAHRAGAAN,484
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501143,TEKNIK SIPIL,1011
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501151,PENDIDIKAN TEKNOLOGI INFORMASI,338
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501165,TEKNIK ELEKTRO,825
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501173,TEKNIK MESIN,826
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501181,SISTEM INFORMASI,1051
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501195,TEKNIK INFORMATIKA,1408
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,501202,GIZI,1292
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502012,PSIKOLOGI PENDIDIKAN DAN BIMBINGAN,924
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502026,KURIKULUM DAN TEKNOLOGI PENDIDIKAN,351
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502034,PENDIDIKAN LUAR SEKOLAH,320
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502042,PENDI. LUAR BIASA,450
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502056,PGSD,1672
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502064,PSIKOLOGI,1558
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502072,PG-PAUD,458
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502086,P. BAHASA DAN SASTRA INDONESIA,1035
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502094,P. BAHASA INGGRIS,1108
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502101,P. BAHASA JERMAN,126
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502115,P. BAHASA JEPANG,381
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502123,P. BAHASA DAERAH (JAWA),888
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502131,P. SENI RUPA,308
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502145,P. SENDRATASIK,283
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502153,SASTRA INDONESIA,348
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502161,SASTRA INGGRIS,953
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502175,SASTRA JERMAN,176
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502183,PEND. PANCASILA DAN KEWARGANEGARAAN,552
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502191,P. GEOGRAFI,577
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502204,PEND. SEJARAH,591
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502212,SOSIOLOGI,919
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502226,ILMU ADMINISTRASI NEGARA,1417
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502242,"PEND. JASMANI,KESEHATAN DAN REKREASI",1099
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502256,PEND. KEPELATIHAN OLAHRAGA,773
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502264,P. EKONOMI,391
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502272,MANAJEMEN,2425
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502286,AKUNTANSI,1540
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502294,PEND. TATA RIAS,489
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502301,MANAJEMEN PENDIDIKAN,570
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502315,ILMU HUKUM,1154
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502323,PEND. BAHASA MANDARIN,149
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502331,PEND. TATA BOGA,904
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502345,PEND. TATA BUSANA,637
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502353,PEND. AKUNTANSI,483
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502361,PEND. TATA NIAGA,281
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502375,PEND. ADM. PERKANTORAN,777
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502383,ILMU KOMUNIKASI,1399
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502391,SENI MUSIK,183
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502404,DESAIN KOMUNIKASI VISUAL,691
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502412,SENI RUPA MURNI,135
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502426,EKONOMI ISLAM,832
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502434,PEND. ILMU PENGETAHUAN SOSIAL,318
50,UNIVERSITAS NEGERI SURABAYA,http://www.unesa.ac.id,502442,EKONOMI,713
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511011,FISIKA,477
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511025,MATEMATIKA,612
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511033,STATISTIKA,1047
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511041,KIMIA,556
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511055,BIOLOGI,524
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511063,TEKNIK MESIN,2144
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511071,TEKNIK ELEKTRO,1551
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511085,TEKNIK KIMIA,1185
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511093,TEKNIK FISIKA,957
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511106,TEKNIK INDUSTRI,1833
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511114,TEKNIK MATERIAL,1019
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511122,TEKNIK SIPIL,2246
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511136,ARSITEKTUR,1623
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511144,TEKNIK LINGKUNGAN,1124
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511152,TEKNIK GEOMATIKA,748
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511166,PERENCANAAN WILAYAH DAN KOTA,1174
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511174,TEKNIK PERKAPALAN,1022
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511182,TEKNIK KELAUTAN,1046
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511196,TEKNIK SISTEM PERKAPALAN,933
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511203,TEKNIK INFORMATIKA,2537
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511211,SISTEM INFORMASI,1626
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511225,"DES. PROD INDUSTRI (DKV,DESPRO)",851
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511233,TEKNIK TRANSPORTASI LAUT,449
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511241,TEK. SIST PERKAPALAN (GLR GANDA ITS-JERMAN),380
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511255,TEKNIK KOMPUTER,675
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511263,MANAJEMEN BISNIS,
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511271,TEKNIK GEOFISIKA,417
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511285,DESAIN INTERIOR,635
51,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,http://smits.its.ac.id,511293,TEKNIK BIOMEDIK,453
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521012,PENDIDIKAN DOKTER,3465
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521026,PENDIDIKAN DOKTER GIGI,1777
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521034,PENDIDIKAN APOTEKER,1890
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521042,KEDOKTERAN HEWAN,1338
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521056,MATEMATIKA,557
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521064,BIOLOGI,586
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521072,FISIKA,284
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521086,KIMIA,400
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521094,KESEHATAN MASYARAKAT,2072
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521101,PENDIDIKAN NERS,916
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521115,BUDIDAYA PERAIRAN,892
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521123,PENDIDIKAN BIDAN,567
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521131,TEKNOBIOMEDIK,961
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521145,ILMU DAN TEKNOLOGI LINGKUNGAN,792
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521153,SISTEM INFORMASI,846
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521161,STATISTIKA,638
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521175,ILMU GIZI,1446
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521183,PENDIDIKAN DOKTER HEWAN (PDD BANYUWANGI),167
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521191,KESEHATAN MASYARAKAT (PDD BANYUWANGI),206
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521204,BUDIDAYA PERAIRAN (PDD BANYUWANGI),150
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,521212,TEKNOLOGI INDUSTRI HASIL PERIKANAN,519
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522014,ILMU HUKUM,2199
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522022,ILMU ADMINISTRASI NEGARA,1096
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522036,PSIKOLOGI,2491
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522044,SOSIOLOGI,742
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522052,ILMU POLITIK,705
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522066,ILMU HUBUNGAN INTERNASIONAL,1482
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522074,ANTROPOLOGI SOSIAL,524
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522082,EKONOMI PEMBANGUNAN,1187
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522096,MANAJEMEN,2680
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522103,AKUNTANSI,2350
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522111,ILMU KOMUNIKASI,1592
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522125,ILMU SEJARAH,407
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522133,ILMU INFORMASI DAN PERPUSTAKAAN,750
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522141,SASTRA INGGRIS,1139
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522155,SASTRA INDONESIA,686
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522163,SASTRA JEPANG,423
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522171,EKONOMI ISLAM,1368
52,UNIVERSITAS AIRLANGGA,http://ppmb.unair.ac.id,522185,AKUNTANSI (PDD BANYUWANGI),197
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531013,AGROEKOTEKNOLOGI,450
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531021,AGRIBISNIS,634
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531035,TEKNOLOGI INDUSTRI PERTANIAN,435
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531043,ILMU KELAUTAN,316
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531051,TEKNIK INDUSTRI,448
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531065,TEKNIK INFORMATIKA,744
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531073,TEKNIK ELEKTRO,363
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531081,PENDIDIKAN INFORMATIKA,263
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531095,PENDIDIKAN ILMU PENGETAHUAN ALAM,384
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531102,MANAJEMEN SUMBERDAYA PERAIRAN,218
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531116,TEKNIK MESIN,249
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531124,TEKNIK MEKATRONIKA,111
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,531132,SISTEM INFORMASI,475
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532015,ILMU HUKUM,692
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532023,SASTRA INGGRIS,312
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532031,SOSIOLOGI,465
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532045,ILMU KOMUNIKASI,560
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532053,MANAJEMEN,1195
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532061,AKUNTANSI,797
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532075,EKONOMI PEMBANGUNAN,599
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532083,PSIKOLOGI,556
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532091,PGSD,744
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532104,HUKUM BISNIS SYARIAH,334
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532112,EKONOMI SYARIAH,586
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532126,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,491
53,UNIVERSITAS TRUNOJOYO MADURA,http://pmb.trunojoyo.ac.id,532134,PENDIDIKAN GURU ANAK USIA DINI,237
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,541014,PENDIDIKAN MATEMATIKA,416
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,541022,TEKNIK LINGKUNGAN,434
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,541036,ARSITEKTUR,362
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,541044,SISTEM INFORMASI,502
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,541052,ILMU KELAUTAN,242
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,541066,BIOLOGI,406
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,541074,MATEMATIKA,249
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,542016,PENDIDIKAN BAHASA INGGRIS,530
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,542054,SOSIOLOGI,694
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,542062,ILMU KOMUNIKASI,1027
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,542076,PSIKOLOGI,1038
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,542232,SASTRA INGGRIS,465
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,542246,ILMU EKONOMI,576
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,542254,AKUNTANSI,713
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,542262,MANAJEMEN,1099
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,542276,ILMU POLITIK,318
54,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,http://www.uinsby.ac.id,542284,HUBUNGAN INTERNASIONAL,475
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551015,PENDIDIKAN MATEMATIKA,1071
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551023,PENDIDIKAN FISIKA,476
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551031,PENDIDIKAN KIMIA,607
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551045,PENDIDIKAN BIOLOGI,992
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551061,PENDIDIKAN TEKNIK MESIN,370
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551075,PENDIDIKAN TEKNIK BANGUNAN,373
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551083,PENDIDIKAN TEKNIK INFORMATIKA,808
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551091,PENDIDIKAN TEKNIK OTOMOTIF,366
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551104,ILMU KEOLAHRAGAAN,337
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551112,MATEMATIKA,759
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551126,FISIKA,391
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551134,KIMIA,519
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551142,BIOLOGI,804
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551156,PENDIDIKAN TEKNIK ELEKTRO,364
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551164,TEKNIK SIPIL,1688
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551172,PENDIDIKAN ILMU PENGETAHUAN ALAM,819
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551186,ILMU KESEHATAN MASYARAKAT,1331
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551194,TEKNIK MESIN,930
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551201,TEKNIK ELEKTRO,788
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,551215,TEKNIK INFORMATIKA,1861
55,UNIVERSITAS NEGERI MALANG,http://um.ac.id,552011,BIMBINGAN DAN KONSELING,983
